F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
2.659,3.727,0.646,0.745,2.463,1.245,0.344,0.185,0.177,1.184,2.659,3.727,0.646,0.745,2.463,1.245,0.344,0.185,0.177,1.184,3.606,J
2.726,3.929,0.603,0.677,2.575,1.293,0.348,0.195,0.174,1.232,2.726,3.929,0.603,0.677,2.575,1.293,0.348,0.195,0.174,1.232,3.162,J
2.726,3.929,0.603,0.677,2.575,1.293,0.348,0.195,0.174,1.232,2.726,3.929,0.603,0.677,2.575,1.293,0.348,0.195,0.174,1.232,3.162,J
2.402,3.671,0.659,0.794,2.163,1.358,0.363,0.208,0.189,1.32,2.402,3.671,0.659,0.794,2.163,1.358,0.363,0.208,0.189,1.32,8.246,J
2.402,3.671,0.659,0.794,2.163,1.358,0.363,0.208,0.189,1.32,2.402,3.671,0.659,0.794,2.163,1.358,0.363,0.208,0.189,1.32,8.246,J
2.45,3.464,0.662,0.712,2.206,1.27,0.374,0.211,0.181,1.228,2.45,3.464,0.662,0.712,2.206,1.27,0.374,0.211,0.181,1.228,4,J
2.45,3.464,0.662,0.712,2.206,1.27,0.374,0.211,0.181,1.228,2.45,3.464,0.662,0.712,2.206,1.27,0.374,0.211,0.181,1.228,4,J
2.45,3.464,0.662,0.712,2.206,1.27,0.374,0.211,0.181,1.228,2.45,3.464,0.662,0.712,2.206,1.27,0.374,0.211,0.181,1.228,4,J
2.591,3.821,0.583,0.583,2.394,1.363,0.344,0.181,0.186,1.302,2.591,3.821,0.583,0.583,2.394,1.363,0.344,0.181,0.186,1.302,9.055,J
2.591,3.821,0.583,0.583,2.394,1.363,0.344,0.181,0.186,1.302,2.591,3.821,0.583,0.583,2.394,1.363,0.344,0.181,0.186,1.302,9.055,J
2.567,3.751,0.605,0.631,2.358,1.344,0.362,0.22,0.174,1.28,2.567,3.751,0.605,0.631,2.358,1.344,0.362,0.22,0.174,1.28,2.236,J
2.567,3.751,0.605,0.631,2.358,1.344,0.362,0.22,0.174,1.28,2.567,3.751,0.605,0.631,2.358,1.344,0.362,0.22,0.174,1.28,2.236,J
2.684,3.746,0.62,0.725,2.364,1.293,0.319,0.178,0.178,1.249,2.684,3.746,0.62,0.725,2.364,1.293,0.319,0.178,0.178,1.249,1.414,J
2.684,3.746,0.62,0.725,2.364,1.293,0.319,0.178,0.178,1.249,2.684,3.746,0.62,0.725,2.364,1.293,0.319,0.178,0.178,1.249,1.414,J
2.647,3.843,0.602,0.735,2.483,1.291,0.366,0.202,0.189,1.234,2.647,3.843,0.602,0.735,2.483,1.291,0.366,0.202,0.189,1.234,2.236,J
2.647,3.843,0.602,0.735,2.483,1.291,0.366,0.202,0.189,1.234,2.647,3.843,0.602,0.735,2.483,1.291,0.366,0.202,0.189,1.234,2.236,J
2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,0,J
2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,0,J
2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,0,J
2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,0,J
2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,0,J
2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,0,J
2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,0,J
2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,0,J
2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,0,J
2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,0,J
2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,0,J
2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,2.542,3.575,0.671,0.756,2.236,1.28,0.336,0.187,0.175,1.235,0,J
1.385,1.423,0.815,0.65,0.753,1.106,0.515,0.244,0.271,0.591,1.385,1.423,0.815,0.65,0.753,1.106,0.515,0.244,0.271,0.591,63.82,K
1.302,1.364,0.768,0.607,0.722,1.143,0.588,0.247,0.341,0.565,1.302,1.364,0.768,0.607,0.722,1.143,0.588,0.247,0.341,0.565,61.855,K
1.368,1.448,0.798,0.64,0.752,1.18,0.545,0.241,0.305,0.634,1.368,1.448,0.798,0.64,0.752,1.18,0.545,0.241,0.305,0.634,64.661,K
1.452,1.492,0.826,0.655,0.819,1.095,0.467,0.226,0.244,0.627,1.452,1.492,0.826,0.655,0.819,1.095,0.467,0.226,0.244,0.627,60.745,K
1.398,1.46,0.819,0.67,0.749,1.16,0.48,0.216,0.265,0.69,1.398,1.46,0.819,0.67,0.749,1.16,0.48,0.216,0.265,0.69,62.266,K
1.359,1.405,0.792,0.635,0.741,1.131,0.533,0.238,0.296,0.606,1.359,1.405,0.792,0.635,0.741,1.131,0.533,0.238,0.296,0.606,63.285,K
1.425,1.502,0.812,0.645,0.798,1.146,0.491,0.233,0.259,0.655,1.425,1.502,0.812,0.645,0.798,1.146,0.491,0.233,0.259,0.655,61.294,K
1.433,1.461,0.824,0.67,0.785,1.089,0.483,0.228,0.256,0.607,1.433,1.461,0.824,0.67,0.785,1.089,0.483,0.228,0.256,0.607,61.587,K
1.404,1.437,0.812,0.636,0.786,1.084,0.499,0.243,0.256,0.586,1.404,1.437,0.812,0.636,0.786,1.084,0.499,0.243,0.256,0.586,62.426,K
1.429,1.501,0.824,0.657,0.79,1.152,0.487,0.235,0.253,0.666,1.429,1.501,0.824,0.657,0.79,1.152,0.487,0.235,0.253,0.666,62.682,K
1.402,1.649,0.818,0.636,0.78,1.425,0.522,0.258,0.266,0.908,1.402,1.649,0.818,0.636,0.78,1.425,0.522,0.258,0.266,0.908,64.07,K
1.403,1.461,0.81,0.631,0.783,1.113,0.503,0.245,0.258,0.611,1.403,1.461,0.81,0.631,0.783,1.113,0.503,0.245,0.258,0.611,62.266,K
1.385,1.458,0.795,0.632,0.767,1.148,0.517,0.235,0.282,0.633,1.385,1.458,0.795,0.632,0.767,1.148,0.517,0.235,0.282,0.633,61.855,K
1.426,1.542,0.806,0.629,0.812,1.205,0.501,0.237,0.266,0.704,1.426,1.542,0.806,0.629,0.812,1.205,0.501,0.237,0.266,0.704,62.129,K
1.432,1.508,0.821,0.657,0.785,1.155,0.481,0.226,0.257,0.673,1.432,1.508,0.821,0.657,0.785,1.155,0.481,0.226,0.257,0.673,63.135,K
1.44,1.49,0.812,0.658,0.804,1.107,0.482,0.223,0.259,0.627,1.44,1.49,0.812,0.658,0.804,1.107,0.482,0.223,0.259,0.627,61.587,K
1.432,1.484,0.815,0.65,0.799,1.126,0.485,0.23,0.256,0.641,1.432,1.484,0.815,0.65,0.799,1.126,0.485,0.23,0.256,0.641,60.745,K
1.375,1.54,0.789,0.63,0.764,1.3,0.522,0.233,0.29,0.791,1.375,1.54,0.789,0.63,0.764,1.3,0.522,0.233,0.29,0.791,61.294,K
1.42,1.48,0.823,0.652,0.79,1.129,0.477,0.232,0.246,0.656,1.42,1.48,0.823,0.652,0.79,1.129,0.477,0.232,0.246,0.656,61.033,K
1.309,1.427,0.762,0.608,0.716,1.232,0.569,0.238,0.335,0.691,1.309,1.427,0.762,0.608,0.716,1.232,0.569,0.238,0.335,0.691,62.434,K
1.413,1.539,0.798,0.624,0.799,1.212,0.495,0.23,0.265,0.723,1.413,1.539,0.798,0.624,0.799,1.212,0.495,0.23,0.265,0.723,61.033,K
1.361,1.441,0.781,0.605,0.768,1.149,0.536,0.24,0.296,0.622,1.361,1.441,0.781,0.605,0.768,1.149,0.536,0.24,0.296,0.622,59.363,K
1.396,1.433,0.808,0.633,0.777,1.09,0.502,0.245,0.257,0.591,1.396,1.433,0.808,0.633,0.777,1.09,0.502,0.245,0.257,0.591,61.911,K
1.43,1.511,0.815,0.643,0.805,1.166,0.482,0.229,0.256,0.688,1.43,1.511,0.815,0.643,0.805,1.166,0.482,0.229,0.256,0.688,61.294,K
1.369,1.523,0.789,0.63,0.756,1.28,0.528,0.235,0.293,0.762,1.369,1.523,0.789,0.63,0.756,1.28,0.528,0.235,0.293,0.762,62.434,K
1.39,1.446,0.815,0.641,0.764,1.122,0.504,0.246,0.258,0.62,1.39,1.446,0.815,0.641,0.764,1.122,0.504,0.246,0.258,0.62,61.057,K
1.379,1.418,0.792,0.634,0.756,1.097,0.508,0.225,0.284,0.594,1.379,1.418,0.792,0.634,0.756,1.097,0.508,0.225,0.284,0.594,61.911,K
1.416,1.477,0.81,0.643,0.789,1.12,0.488,0.233,0.256,0.632,1.416,1.477,0.81,0.643,0.789,1.12,0.488,0.233,0.256,0.632,60.208,K
1.424,1.488,0.838,0.653,0.781,1.127,0.472,0.248,0.227,0.657,1.424,1.488,0.838,0.653,0.781,1.127,0.472,0.248,0.227,0.657,61.057,K
1.389,1.468,0.809,0.627,0.772,1.167,0.502,0.245,0.257,0.687,1.389,1.468,0.809,0.627,0.772,1.167,0.502,0.245,0.257,0.687,61.587,K
1.46,1.494,0.819,0.645,0.826,1.074,0.463,0.231,0.231,0.611,1.46,1.494,0.819,0.645,0.826,1.074,0.463,0.231,0.231,0.611,60.208,K
1.369,1.513,0.806,0.653,0.737,1.299,0.52,0.228,0.292,0.791,1.369,1.513,0.806,0.653,0.737,1.299,0.52,0.228,0.292,0.791,60.539,K
1.416,1.462,0.815,0.639,0.799,1.113,0.491,0.239,0.254,0.625,1.416,1.462,0.815,0.639,0.799,1.113,0.491,0.239,0.254,0.625,57.983,K
1.404,1.451,0.798,0.631,0.793,1.099,0.5,0.233,0.267,0.601,1.404,1.451,0.798,0.631,0.793,1.099,0.5,0.233,0.267,0.601,59.682,K
1.366,1.458,0.781,0.614,0.767,1.181,0.533,0.232,0.302,0.659,1.366,1.458,0.781,0.614,0.767,1.181,0.533,0.232,0.302,0.659,59.363,K
1.401,1.449,0.798,0.631,0.788,1.099,0.5,0.233,0.267,0.601,1.401,1.449,0.798,0.631,0.788,1.099,0.5,0.233,0.267,0.601,58.83,K
1.449,1.464,0.83,0.655,0.812,1.07,0.461,0.229,0.234,0.611,1.449,1.464,0.83,0.655,0.812,1.07,0.461,0.229,0.234,0.611,57.801,K
1.424,1.447,0.8,0.633,0.812,1.079,0.496,0.23,0.266,0.584,1.424,1.447,0.8,0.633,0.812,1.079,0.496,0.23,0.266,0.584,57.689,K
1.485,1.522,0.819,0.662,0.848,1.094,0.459,0.225,0.234,0.636,1.485,1.522,0.819,0.662,0.848,1.094,0.459,0.225,0.234,0.636,59.908,K
1.45,1.512,0.809,0.657,0.817,1.129,0.469,0.21,0.259,0.66,1.45,1.512,0.809,0.657,0.817,1.129,0.469,0.21,0.259,0.66,58.523,K
1.439,1.507,0.797,0.645,0.817,1.12,0.479,0.21,0.269,0.641,1.439,1.507,0.797,0.645,0.817,1.12,0.479,0.21,0.269,0.641,57.983,K
1.446,1.459,0.812,0.662,0.804,1.064,0.468,0.21,0.259,0.596,1.446,1.459,0.812,0.662,0.804,1.064,0.468,0.21,0.259,0.596,56.436,K
1.479,1.477,0.818,0.647,0.847,1.028,0.464,0.224,0.241,0.569,1.479,1.477,0.818,0.647,0.847,1.028,0.464,0.224,0.241,0.569,57.801,K
1.449,1.451,0.812,0.653,0.828,1.045,0.48,0.229,0.251,0.566,1.449,1.451,0.812,0.653,0.828,1.045,0.48,0.229,0.251,0.566,56.604,K
1.439,1.476,0.821,0.657,0.807,1.093,0.475,0.223,0.254,0.618,1.439,1.476,0.821,0.657,0.807,1.093,0.475,0.223,0.254,0.618,58.31,K
1.422,1.458,0.798,0.655,0.792,1.098,0.48,0.214,0.267,0.62,1.422,1.458,0.798,0.655,0.792,1.098,0.48,0.214,0.267,0.62,56.939,K
1.465,1.485,0.833,0.677,0.822,1.054,0.455,0.219,0.237,0.603,1.465,1.485,0.833,0.677,0.822,1.054,0.455,0.219,0.237,0.603,57.428,K
1.418,1.594,0.801,0.631,0.814,1.321,0.51,0.236,0.275,0.82,1.418,1.594,0.801,0.631,0.814,1.321,0.51,0.236,0.275,0.82,56.859,K
1.445,1.44,0.818,0.65,0.82,1.031,0.469,0.228,0.241,0.562,1.445,1.44,0.818,0.65,0.82,1.031,0.469,0.228,0.241,0.562,58.249,K
1.485,1.508,0.824,0.669,0.836,1.083,0.441,0.207,0.234,0.643,1.485,1.508,0.824,0.669,0.836,1.083,0.441,0.207,0.234,0.643,57.14,K
1.445,1.451,0.807,0.635,0.827,1.037,0.481,0.228,0.254,0.557,1.445,1.451,0.807,0.635,0.827,1.037,0.481,0.228,0.254,0.557,56.859,K
2.29,4.487,0.461,0.358,2.319,1.801,0.421,0.178,0.248,1.672,2.29,4.487,0.461,0.358,2.319,1.801,0.421,0.178,0.248,1.672,34.525,L
2.29,4.487,0.461,0.358,2.319,1.801,0.421,0.178,0.248,1.672,2.29,4.487,0.461,0.358,2.319,1.801,0.421,0.178,0.248,1.672,34.525,L
2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,27.166,L
2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,27.166,L
2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,27.166,L
2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,27.166,L
2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,27.166,L
2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,27.166,L
2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,2.541,4.701,0.535,0.455,2.63,1.64,0.384,0.192,0.196,1.561,27.166,L
2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,29.275,L
2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,29.275,L
2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,29.275,L
2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,29.275,L
2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,29.275,L
2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,29.275,L
2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,29.275,L
2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,29.275,L
2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,29.275,L
2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,2.336,4.268,0.528,0.438,2.415,1.61,0.403,0.187,0.22,1.506,29.275,L
2.877,4.695,0.555,0.654,3.143,1.349,0.347,0.161,0.19,1.253,2.877,4.695,0.555,0.654,3.143,1.349,0.347,0.161,0.19,1.253,16.031,L
2.877,4.695,0.555,0.654,3.143,1.349,0.347,0.161,0.19,1.253,2.877,4.695,0.555,0.654,3.143,1.349,0.347,0.161,0.19,1.253,16.031,L
2.877,4.695,0.555,0.654,3.143,1.349,0.347,0.161,0.19,1.253,2.877,4.695,0.555,0.654,3.143,1.349,0.347,0.161,0.19,1.253,16.031,L
2.693,4.381,0.648,0.636,2.803,1.374,0.328,0.135,0.194,1.279,2.693,4.381,0.648,0.636,2.803,1.374,0.328,0.135,0.194,1.279,18,L
2.693,4.381,0.648,0.636,2.803,1.374,0.328,0.135,0.194,1.279,2.693,4.381,0.648,0.636,2.803,1.374,0.328,0.135,0.194,1.279,18,L
2.693,4.381,0.648,0.636,2.803,1.374,0.328,0.135,0.194,1.279,2.693,4.381,0.648,0.636,2.803,1.374,0.328,0.135,0.194,1.279,18,L
2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,15.524,L
2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,15.524,L
2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,15.524,L
2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,15.524,L
2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,15.524,L
2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,15.524,L
2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,15.524,L
2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,15.524,L
2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,15.524,L
2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,15.524,L
2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,15.524,L
2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,2.627,4.127,0.568,0.657,2.874,1.269,0.386,0.177,0.211,1.198,15.524,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,2.449,3.983,0.704,0.851,2.79,1.219,0.367,0.172,0.198,1.11,18.682,L
0.492,0.951,0.925,0.448,0.108,5.878,5.767,4.599,2.08,1.589,0.492,0.951,0.925,0.448,0.108,5.878,5.767,4.599,2.08,1.589,87.966,M
0.472,0.948,0.922,0.448,0.086,7.275,7.207,5.722,2.599,1.917,0.472,0.948,0.922,0.448,0.086,7.275,7.207,5.722,2.599,1.917,91.548,M
0.495,0.945,0.922,0.452,0.078,7.786,7.758,6.166,2.852,2.14,0.495,0.945,0.922,0.452,0.078,7.786,7.758,6.166,2.852,2.14,93.862,M
0.491,0.952,0.928,0.444,0.077,8.12,8.014,6.501,2.744,2.184,0.491,0.952,0.928,0.444,0.077,8.12,8.014,6.501,2.744,2.184,96.213,M
0.494,0.947,0.919,0.438,0.075,8.144,8.228,6.543,3.23,2.009,0.494,0.947,0.919,0.438,0.075,8.144,8.228,6.543,3.23,2.009,93.086,M
0.496,0.949,0.935,0.44,0.076,8.144,8.149,6.695,3,2.083,0.496,0.949,0.935,0.44,0.076,8.144,8.149,6.695,3,2.083,91.439,M
0.498,0.952,0.919,0.455,0.13,4.791,4.758,3.739,1.665,1.109,0.498,0.952,0.919,0.455,0.13,4.791,4.758,3.739,1.665,1.109,86.215,M
0.497,0.947,0.918,0.464,0.1,6.059,6.011,4.723,2.148,1.649,0.497,0.947,0.918,0.464,0.1,6.059,6.011,4.723,2.148,1.649,83.63,M
0.498,0.964,0.924,0.435,0.076,8.404,8.225,6.6,2.995,1.993,0.498,0.964,0.924,0.435,0.076,8.404,8.225,6.6,2.995,1.993,95.776,M
0.508,0.948,0.938,0.457,0.113,5.491,5.423,4.437,1.862,1.458,0.508,0.948,0.938,0.457,0.113,5.491,5.423,4.437,1.862,1.458,89.202,M
0.494,0.957,0.936,0.454,0.074,8.331,8.204,6.664,3.151,2.052,0.494,0.957,0.936,0.454,0.074,8.331,8.204,6.664,3.151,2.052,90.785,M
0.504,0.943,0.925,0.434,0.077,8.041,8.166,6.53,3.149,1.887,0.504,0.943,0.925,0.434,0.077,8.041,8.166,6.53,3.149,1.887,96.83,M
0.493,0.939,0.932,0.425,0.102,6.17,6.269,5.134,2.219,1.555,0.493,0.939,0.932,0.425,0.102,6.17,6.269,5.134,2.219,1.555,87.693,M
0.5,0.959,0.933,0.465,0.08,7.665,7.502,6.017,2.943,1.917,0.5,0.959,0.933,0.465,0.08,7.665,7.502,6.017,2.943,1.917,87.046,M
0.488,0.946,0.935,0.449,0.095,6.571,6.57,5.335,2.402,1.638,0.488,0.946,0.935,0.449,0.095,6.571,6.57,5.335,2.402,1.638,91.548,M
0.502,0.949,0.931,0.458,0.057,10.619,10.561,8.522,3.932,2.787,0.502,0.949,0.931,0.458,0.057,10.619,10.561,8.522,3.932,2.787,95.425,M
0.478,0.947,0.93,0.438,0.102,6.168,6.202,4.976,2.462,1.438,0.478,0.947,0.93,0.438,0.102,6.168,6.202,4.976,2.462,1.438,91.548,M
0.499,0.956,0.938,0.45,0.078,7.962,7.846,6.472,2.692,2.023,0.499,0.956,0.938,0.45,0.078,7.962,7.846,6.472,2.692,2.023,91.439,M
0.489,0.941,0.938,0.429,0.106,6.019,6.085,5,2.162,1.451,0.489,0.941,0.938,0.429,0.106,6.019,6.085,5,2.162,1.451,88.414,M
0.505,0.949,0.934,0.449,0.091,6.682,6.731,5.459,2.533,1.525,0.505,0.949,0.934,0.449,0.091,6.682,6.731,5.459,2.533,1.525,88.091,M
0.493,0.941,0.927,0.454,0.105,5.844,5.889,4.677,2.255,1.462,0.493,0.941,0.927,0.454,0.105,5.844,5.889,4.677,2.255,1.462,80.808,M
0.501,0.954,0.929,0.461,0.093,6.554,6.502,5.169,2.542,1.564,0.501,0.954,0.929,0.461,0.093,6.554,6.502,5.169,2.542,1.564,88.238,M
0.488,0.948,0.936,0.448,0.093,6.62,6.637,5.383,2.55,1.571,0.488,0.948,0.936,0.448,0.093,6.62,6.637,5.383,2.55,1.571,87.321,M
0.508,0.947,0.929,0.454,0.112,5.41,5.423,4.339,2.098,1.352,0.508,0.947,0.929,0.454,0.112,5.41,5.423,4.339,2.098,1.352,85.428,M
0.513,0.954,0.939,0.445,0.07,8.79,8.687,7.225,2.979,2.327,0.513,0.954,0.939,0.445,0.07,8.79,8.687,7.225,2.979,2.327,99.02,M
0.504,0.949,0.936,0.436,0.082,7.629,7.67,6.267,2.887,1.779,0.504,0.949,0.936,0.436,0.082,7.629,7.67,6.267,2.887,1.779,94.81,M
0.486,0.952,0.94,0.45,0.076,8.17,8.111,6.675,2.819,1.993,0.486,0.952,0.94,0.45,0.076,8.17,8.111,6.675,2.819,1.993,92.195,M
0.493,0.953,0.926,0.479,0.08,7.415,7.23,5.72,2.667,2.123,0.493,0.953,0.926,0.479,0.08,7.415,7.23,5.72,2.667,2.123,89.499,M
0.508,0.957,0.931,0.449,0.083,7.397,7.375,5.944,2.804,1.604,0.508,0.957,0.931,0.449,0.083,7.397,7.375,5.944,2.804,1.604,88.73,M
0.494,0.949,0.942,0.436,0.075,8.389,8.337,6.917,3.02,2.173,0.494,0.949,0.942,0.436,0.075,8.389,8.337,6.917,3.02,2.173,92.698,M
0.479,0.96,0.926,0.445,0.08,7.878,7.741,6.165,2.996,1.837,0.479,0.96,0.926,0.445,0.08,7.878,7.741,6.165,2.996,1.837,90.907,M
0.499,0.951,0.94,0.444,0.076,8.179,8.14,6.726,2.828,2,0.499,0.951,0.94,0.444,0.076,8.179,8.14,6.726,2.828,2,95.603,M
