F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
0.567,1.097,0.951,0.697,0.146,4.567,2.696,1.916,1.103,2.363,0.567,1.097,0.951,0.697,0.146,4.567,2.696,1.916,1.103,2.363,72.615,M
0.568,1.103,0.927,0.71,0.156,4,2.228,1.421,1.166,2.292,0.568,1.103,0.927,0.71,0.156,4,2.228,1.421,1.166,2.292,70.937,M
0.551,1.119,0.931,0.722,0.181,3.796,2.127,1.399,0.84,1.974,0.551,1.119,0.931,0.722,0.181,3.796,2.127,1.399,0.84,1.974,75.769,M
0.54,1.013,0.933,0.569,0.031,18.617,14.947,11.769,6.488,8.602,0.54,1.013,0.933,0.569,0.031,18.617,14.947,11.769,6.488,8.602,77.621,M
0.567,0.993,0.933,0.607,0.042,11.731,9.735,7.696,3.682,5.778,0.567,0.993,0.933,0.607,0.042,11.731,9.735,7.696,3.682,5.778,72.236,M
0.579,1.098,0.955,0.652,0.077,7.961,4.993,3.971,1.903,4.241,0.579,1.098,0.955,0.652,0.077,7.961,4.993,3.971,1.903,4.241,71.309,M
0.557,0.987,0.932,0.672,0.128,3.568,2.915,2.065,1.306,1.489,0.557,0.987,0.932,0.672,0.128,3.568,2.915,2.065,1.306,1.489,72.45,M
0.571,1.044,0.945,0.621,0.071,7.925,5.771,4.547,2.43,3.826,0.571,1.044,0.945,0.621,0.071,7.925,5.771,4.547,2.43,3.826,69.289,M
0.573,1.098,0.985,0.653,0.08,7.603,4.715,4.129,2.446,4.217,0.573,1.098,0.985,0.653,0.08,7.603,4.715,4.129,2.446,4.217,74.465,M
0.55,1.003,0.923,0.682,0.139,3.596,2.682,1.765,1.397,1.672,0.55,1.003,0.923,0.682,0.139,3.596,2.682,1.765,1.397,1.672,72.801,M
0.548,1.107,0.819,0.557,0.031,23.345,15.815,8.485,8.927,11.459,0.548,1.107,0.819,0.557,0.031,23.345,15.815,8.485,8.927,11.459,77.078,M
0.561,1.009,0.929,0.689,0.158,3.281,2.365,1.566,1.141,1.547,0.561,1.009,0.929,0.689,0.158,3.281,2.365,1.566,1.141,1.547,69.642,M
0.575,1.121,0.967,0.633,0.067,10.137,6.268,5.14,2.236,5.215,0.575,1.121,0.967,0.633,0.067,10.137,6.268,5.14,2.236,5.215,72.615,M
0.555,1.038,0.93,0.648,0.097,5.377,3.851,2.894,1.72,2.814,0.555,1.038,0.93,0.648,0.097,5.377,3.851,2.894,1.72,2.814,70.576,M
0.562,1.06,0.942,0.607,0.049,11.819,8.602,6.803,3.538,5.463,0.562,1.06,0.942,0.607,0.049,11.819,8.602,6.803,3.538,5.463,71.868,M
0.546,1.096,0.907,0.557,0.022,30.653,21.19,16,8.062,16.401,0.546,1.096,0.907,0.557,0.022,30.653,21.19,16,8.062,16.401,76.694,M
0.54,0.975,0.919,0.64,0.117,4.256,3.563,2.49,1.424,1.756,0.54,0.975,0.919,0.64,0.117,4.256,3.563,2.49,1.424,1.756,75.027,M
0.553,1.1,0.937,0.537,0.03,22.784,16.169,13.437,6.128,11.629,0.553,1.1,0.937,0.537,0.03,22.784,16.169,13.437,6.128,11.629,77.621,M
0.56,1.084,0.904,0.638,0.11,6.091,3.952,2.492,2.04,3,0.56,1.084,0.904,0.638,0.11,6.091,3.952,2.492,2.04,3,73.164,M
0.558,1.062,0.849,0.621,0.108,5.752,3.988,2.177,2.068,2.758,0.558,1.062,0.849,0.621,0.108,5.752,3.988,2.177,2.068,2.758,71.512,M
0.603,1.033,0.957,0.69,0.116,4.621,3.086,2.383,1.149,2.432,0.603,1.033,0.957,0.69,0.116,4.621,3.086,2.383,1.149,2.432,65.924,M
0.554,1.088,0.935,0.614,0.063,10.127,6.717,5.099,3.092,5.238,0.554,1.088,0.935,0.614,0.063,10.127,6.717,5.099,3.092,5.238,74.095,M
0.546,1.062,0.92,0.578,0.035,17.629,12.785,9.676,5.505,8.705,0.546,1.062,0.92,0.578,0.035,17.629,12.785,9.676,5.505,8.705,74.095,M
0.535,1.046,0.923,0.636,0.105,5.683,3.952,2.78,1.867,2.83,0.535,1.046,0.923,0.636,0.105,5.683,3.952,2.78,1.867,2.83,77.253,M
0.614,1.097,0.946,0.694,0.139,4.704,2.852,1.956,1.314,2.326,0.614,1.097,0.946,0.694,0.139,4.704,2.852,1.956,1.314,2.326,68.154,M
0.544,1.002,0.942,0.597,0.053,9.586,7.878,6.497,3.151,4.774,0.544,1.002,0.942,0.597,0.053,9.586,7.878,6.497,3.151,4.774,75.027,M
0.533,1.085,0.94,0.607,0.075,8.457,5.777,4.466,2.509,4.111,0.533,1.085,0.94,0.607,0.075,8.457,5.777,4.466,2.509,4.111,77.253,M
0.555,1.065,0.952,0.604,0.049,12.348,8.637,7.155,3.256,6.539,0.555,1.065,0.952,0.604,0.049,12.348,8.637,7.155,3.256,6.539,75.392,M
0.556,1.047,0.934,0.709,0.174,3.203,2.097,1.391,0.931,1.539,0.556,1.047,0.934,0.709,0.174,3.203,2.097,1.391,0.931,1.539,73.389,M
0.544,0.977,0.972,0.666,0.123,3.606,2.954,2.524,0.91,1.772,0.544,0.977,0.972,0.666,0.123,3.606,2.954,2.524,0.91,1.772,75.961,M
0.531,1.074,0.973,0.664,0.145,3.813,2.453,2.128,0.899,2.188,0.531,1.074,0.973,0.664,0.145,3.813,2.453,2.128,0.899,2.188,80.411,M
0.555,1.105,0.946,0.589,0.038,16.155,10.934,9.304,3.889,9.059,0.555,1.105,0.946,0.589,0.038,16.155,10.934,9.304,3.889,9.059,75.027,M
0.608,1.116,0.951,0.738,0.167,3.804,2.044,1.366,0.953,2.098,0.608,1.116,0.951,0.738,0.167,3.804,2.044,1.366,0.953,2.098,69.08,M
0.586,1.09,0.953,0.699,0.116,4.771,2.824,2.192,1.235,2.785,0.586,1.09,0.953,0.699,0.116,4.771,2.824,2.192,1.235,2.785,68.71,M
0.584,1.044,0.936,0.713,0.161,3.301,2.136,1.414,1.111,1.683,0.584,1.044,0.936,0.713,0.161,3.301,2.136,1.414,1.111,1.683,68.352,M
0.524,1.013,0.947,0.601,0.081,6.576,5.237,4.287,2.145,3.148,0.524,1.013,0.947,0.601,0.081,6.576,5.237,4.287,2.145,3.148,78.186,M
0.556,1.03,0.946,0.706,0.161,3.402,2.216,1.568,0.948,1.793,0.556,1.03,0.946,0.706,0.161,3.402,2.216,1.568,0.948,1.793,72.801,M
0.545,1.034,0.945,0.681,0.147,3.717,2.547,1.834,1.179,1.834,0.545,1.034,0.945,0.681,0.147,3.717,2.547,1.834,1.179,1.834,73.389,M
0.554,1.041,0.955,0.63,0.08,6.835,4.978,4.067,2.065,3.378,0.554,1.041,0.955,0.63,0.08,6.835,4.978,4.067,2.065,3.378,76.694,M
0.553,1.053,0.949,0.601,0.057,10.066,7.406,6.136,2.792,5,0.553,1.053,0.949,0.601,0.057,10.066,7.406,6.136,2.792,5,72.45,M
0.563,1.087,0.937,0.64,0.082,7.063,4.62,3.638,1.675,3.953,0.563,1.087,0.937,0.64,0.082,7.063,4.62,3.638,1.675,3.953,70.228,M
0.558,0.991,0.514,0.478,0.172,3.884,3.504,0.54,3.036,1.114,0.558,0.991,0.514,0.478,0.172,3.884,3.504,0.54,3.036,1.114,75.611,N
0.554,0.977,0.492,0.473,0.177,3.807,3.493,0.573,3.061,1.101,0.554,0.977,0.492,0.473,0.177,3.807,3.493,0.573,3.061,1.101,77.253,N
0.544,0.964,0.492,0.454,0.142,4.618,4.398,0.696,3.801,1.281,0.544,0.964,0.492,0.454,0.142,4.618,4.398,0.696,3.801,1.281,81.707,N
0.562,0.971,0.501,0.476,0.184,3.602,3.372,0.588,2.901,0.931,0.562,0.971,0.501,0.476,0.184,3.602,3.372,0.588,2.901,0.931,79.12,N
0.555,1.006,0.482,0.444,0.157,4.696,3.961,0.614,3.451,1.954,0.555,1.006,0.482,0.444,0.157,4.696,3.961,0.614,3.451,1.954,80.777,N
0.557,0.978,0.478,0.455,0.148,4.567,4.204,0.628,3.719,1.357,0.557,0.978,0.478,0.455,0.148,4.567,4.204,0.628,3.719,1.357,83.006,N
0.545,0.963,0.466,0.447,0.138,4.753,4.503,0.613,4.053,1.432,0.545,0.963,0.466,0.447,0.138,4.753,4.503,0.613,4.053,1.432,82.079,N
0.528,1.002,0.478,0.445,0.16,4.526,3.989,0.651,3.453,1.442,0.528,1.002,0.478,0.445,0.16,4.526,3.989,0.651,3.453,1.442,80.994,N
0.532,0.951,0.493,0.465,0.164,3.886,3.758,0.54,3.307,1.089,0.532,0.951,0.493,0.465,0.164,3.886,3.758,0.54,3.307,1.089,80.006,N
0.539,0.979,0.492,0.475,0.127,5.215,4.754,0.68,4.25,1.612,0.539,0.979,0.492,0.475,0.127,5.215,4.754,0.68,4.25,1.612,81.933,N
0.556,0.967,0.489,0.441,0.162,3.966,3.763,0.511,3.296,1.254,0.556,0.967,0.489,0.441,0.162,3.966,3.763,0.511,3.296,1.254,79.712,N
0.534,0.966,0.496,0.457,0.165,3.982,3.784,0.61,3.257,1.06,0.534,0.966,0.496,0.457,0.165,3.982,3.784,0.61,3.257,1.06,80.957,N
0.529,0.958,0.493,0.459,0.16,4.116,3.912,0.61,3.389,1.183,0.529,0.958,0.493,0.459,0.16,4.116,3.912,0.61,3.389,1.183,82.219,N
0.561,0.994,0.494,0.47,0.144,4.687,4.252,0.667,3.732,1.253,0.561,0.994,0.494,0.47,0.144,4.687,4.252,0.667,3.732,1.253,82.28,N
0.56,0.98,0.496,0.456,0.129,4.968,4.643,0.655,4.076,1.414,0.56,0.98,0.496,0.456,0.129,4.968,4.643,0.655,4.076,1.414,83.57,N
0.57,0.969,0.486,0.448,0.179,3.725,3.494,0.544,3.032,1.117,0.57,0.969,0.486,0.448,0.179,3.725,3.494,0.544,3.032,1.117,80.056,N
0.579,0.98,0.501,0.452,0.158,4.211,3.885,0.572,3.357,1.279,0.579,0.98,0.501,0.452,0.158,4.211,3.885,0.572,3.357,1.279,84.309,N
0.526,0.971,0.506,0.469,0.141,4.659,4.339,0.688,3.744,1.343,0.526,0.971,0.506,0.469,0.141,4.659,4.339,0.688,3.744,1.343,83.169,N
0.545,0.976,0.512,0.47,0.123,5.105,4.733,0.691,4.139,1.649,0.545,0.976,0.512,0.47,0.123,5.105,4.733,0.691,4.139,1.649,80.324,N
0.566,0.989,0.526,0.499,0.158,4.091,3.706,0.603,3.217,1.116,0.566,0.989,0.526,0.499,0.158,4.091,3.706,0.603,3.217,1.116,78.109,N
0.532,0.944,0.492,0.449,0.182,3.552,3.492,0.586,2.978,0.979,0.532,0.944,0.492,0.449,0.182,3.552,3.492,0.586,2.978,0.979,79.404,N
0.541,0.967,0.445,0.429,0.172,3.987,3.761,0.584,3.359,1.181,0.541,0.967,0.445,0.429,0.172,3.987,3.761,0.584,3.359,1.181,82.638,N
0.529,0.963,0.479,0.436,0.137,4.837,4.605,0.676,4.011,1.441,0.529,0.963,0.479,0.436,0.137,4.837,4.605,0.676,4.011,1.441,83.815,N
0.54,0.946,0.502,0.452,0.193,3.315,3.218,0.53,2.738,1.017,0.54,0.946,0.502,0.452,0.193,3.315,3.218,0.53,2.738,1.017,78.16,N
0.563,0.997,0.48,0.458,0.163,4.332,3.909,0.585,3.438,1.159,0.563,0.997,0.48,0.458,0.163,4.332,3.909,0.585,3.438,1.159,82.28,N
0.543,0.973,0.493,0.459,0.129,5.055,4.729,0.783,4.101,1.462,0.543,0.973,0.493,0.459,0.129,5.055,4.729,0.783,4.101,1.462,84.155,N
0.541,0.969,0.49,0.446,0.138,4.779,4.516,0.676,3.913,1.37,0.541,0.969,0.49,0.446,0.138,4.779,4.516,0.676,3.913,1.37,84.155,N
0.563,0.953,0.474,0.458,0.158,4.063,3.87,0.533,3.491,1.308,0.563,0.953,0.474,0.458,0.158,4.063,3.87,0.533,3.491,1.308,80.056,N
0.531,0.968,0.49,0.438,0.152,4.397,4.144,0.683,3.526,1.322,0.531,0.968,0.49,0.438,0.152,4.397,4.144,0.683,3.526,1.322,81.908,N
0.546,0.944,0.48,0.441,0.166,3.9,3.834,0.554,3.346,1.112,0.546,0.944,0.48,0.441,0.166,3.9,3.834,0.554,3.346,1.112,82.873,N
0.554,0.978,0.502,0.454,0.139,4.723,4.375,0.676,3.773,1.453,0.554,0.978,0.502,0.454,0.139,4.723,4.375,0.676,3.773,1.453,81.933,N
0.557,0.987,0.49,0.428,0.162,4.246,3.948,0.636,3.343,1.15,0.557,0.987,0.49,0.428,0.162,4.246,3.948,0.636,3.343,1.15,81.597,N
0.539,0.961,0.483,0.455,0.146,4.325,4.149,0.648,3.665,1.244,0.539,0.961,0.483,0.455,0.146,4.325,4.149,0.648,3.665,1.244,80.957,N
0.516,0.966,0.476,0.452,0.119,5.296,5.015,0.735,4.518,1.728,0.516,0.966,0.476,0.452,0.119,5.296,5.015,0.735,4.518,1.728,80.957,N
0.566,0.96,0.498,0.447,0.197,3.354,3.208,0.538,2.718,0.933,0.566,0.96,0.498,0.447,0.197,3.354,3.208,0.538,2.718,0.933,76.844,N
0.513,0.967,0.492,0.445,0.137,4.746,4.488,0.681,3.886,1.452,0.513,0.967,0.492,0.445,0.137,4.746,4.488,0.681,3.886,1.452,82.28,N
0.546,0.971,0.498,0.444,0.16,4.132,3.849,0.641,3.278,1.374,0.546,0.971,0.498,0.444,0.16,4.132,3.849,0.641,3.278,1.374,80.324,N
0.566,0.966,0.474,0.448,0.147,4.409,4.158,0.536,3.745,1.411,0.566,0.966,0.474,0.448,0.147,4.409,4.158,0.536,3.745,1.411,82.638,N
0.541,0.944,0.486,0.457,0.164,3.896,3.781,0.614,3.3,1.195,0.541,0.944,0.486,0.457,0.164,3.896,3.781,0.614,3.3,1.195,80.957,N
0.545,1.015,0.513,0.478,0.151,4.493,3.984,0.625,3.448,1.128,0.545,1.015,0.513,0.478,0.151,4.493,3.984,0.625,3.448,1.128,80.654,N
0.537,0.971,0.483,0.46,0.145,4.567,4.217,0.648,3.732,1.468,0.537,0.971,0.483,0.46,0.145,4.567,4.217,0.648,3.732,1.468,82.219,N
0.541,0.935,0.491,0.451,0.137,4.653,4.534,0.676,3.941,1.569,0.541,0.935,0.491,0.451,0.137,4.653,4.534,0.676,3.941,1.569,84.758,N
0.547,0.993,0.492,0.464,0.152,4.578,4.019,0.576,3.55,1.61,0.547,0.993,0.492,0.464,0.152,4.578,4.019,0.576,3.55,1.61,80.957,N
0.546,0.979,0.482,0.441,0.182,3.808,3.498,0.514,3.042,1.171,0.546,0.979,0.482,0.441,0.182,3.808,3.498,0.514,3.042,1.171,80.362,N
0.522,0.942,0.48,0.453,0.158,4.031,3.931,0.554,3.485,1.24,0.522,0.942,0.48,0.453,0.158,4.031,3.931,0.554,3.485,1.24,80.362,N
0.513,0.952,0.493,0.462,0.133,4.681,4.577,0.667,4.035,1.269,0.513,0.952,0.493,0.462,0.133,4.681,4.577,0.667,4.035,1.269,83.241,N
0.529,0.973,0.511,0.466,0.126,5.163,4.776,0.75,4.109,1.612,0.529,0.973,0.511,0.466,0.126,5.163,4.776,0.75,4.109,1.612,83.815,N
0.566,0.957,0.471,0.422,0.188,3.56,3.449,0.549,2.959,1.004,0.566,0.957,0.471,0.422,0.188,3.56,3.449,0.549,2.959,1.004,81.933,N
0.536,0.969,0.495,0.463,0.137,4.729,4.433,0.658,3.893,1.414,0.536,0.969,0.495,0.463,0.137,4.729,4.433,0.658,3.893,1.414,81.908,N
0.523,0.961,0.495,0.445,0.17,3.926,3.762,0.685,3.156,1.06,0.523,0.961,0.495,0.445,0.17,3.926,3.762,0.685,3.156,1.06,82.006,N
0.552,0.972,0.487,0.447,0.155,4.392,4.031,0.592,3.512,1.468,0.552,0.972,0.487,0.447,0.155,4.392,4.031,0.592,3.512,1.468,83.487,N
1.069,1.027,0.942,0.939,0.262,0.559,0.602,0.559,0.224,0.158,1.069,1.027,0.942,0.939,0.262,0.559,0.602,0.559,0.224,0.158,2.236,O
1.039,0.986,0.971,0.974,0.242,0.549,0.5,0.485,0.121,0.086,1.039,0.986,0.971,0.974,0.242,0.549,0.5,0.485,0.121,0.086,1,O
1.039,0.986,0.971,0.974,0.242,0.549,0.5,0.485,0.121,0.086,1.039,0.986,0.971,0.974,0.242,0.549,0.5,0.485,0.121,0.086,1,O
1.032,1.014,0.97,0.933,0.25,0.513,0.427,0.352,0.121,0.085,1.032,1.014,0.97,0.933,0.25,0.513,0.427,0.352,0.121,0.085,1,O
1.032,1.014,0.97,0.933,0.25,0.513,0.427,0.352,0.121,0.085,1.032,1.014,0.97,0.933,0.25,0.513,0.427,0.352,0.121,0.085,1,O
1.066,1,0.984,0.957,0.207,0.584,0.447,0.485,0.108,0.153,1.066,1,0.984,0.957,0.207,0.584,0.447,0.485,0.108,0.153,2.236,O
1.066,1,0.984,0.957,0.207,0.584,0.447,0.485,0.108,0.153,1.066,1,0.984,0.957,0.207,0.584,0.447,0.485,0.108,0.153,2.236,O
1.032,0.969,0.925,0.932,0.22,0.516,0.479,0.406,0.345,0.192,1.032,0.969,0.925,0.932,0.22,0.516,0.479,0.406,0.345,0.192,1,O
1.032,0.969,0.925,0.932,0.22,0.516,0.479,0.406,0.345,0.192,1.032,0.969,0.925,0.932,0.22,0.516,0.479,0.406,0.345,0.192,1,O
1.017,0.985,0.927,0.889,0.229,0.544,0.566,0.369,0.322,0.089,1.017,0.985,0.927,0.889,0.229,0.544,0.566,0.369,0.322,0.089,1,O
1.017,0.985,0.927,0.889,0.229,0.544,0.566,0.369,0.322,0.089,1.017,0.985,0.927,0.889,0.229,0.544,0.566,0.369,0.322,0.089,1,O
1.053,1,0.938,0.928,0.252,0.533,0.533,0.439,0.248,0,1.053,1,0.938,0.928,0.252,0.533,0.533,0.439,0.248,0,1.414,O
1.053,1,0.938,0.928,0.252,0.533,0.533,0.439,0.248,0,1.053,1,0.938,0.928,0.252,0.533,0.533,0.439,0.248,0,1.414,O
1.018,0.986,0.942,0.919,0.214,0.479,0.575,0.428,0.271,0.096,1.018,0.986,0.942,0.919,0.214,0.479,0.575,0.428,0.271,0.096,1,O
1.018,0.986,0.942,0.919,0.214,0.479,0.575,0.428,0.271,0.096,1.018,0.986,0.942,0.919,0.214,0.479,0.575,0.428,0.271,0.096,1,O
1.07,0.97,0.95,0.959,0.271,0.788,0.689,0.483,0.256,0.171,1.07,0.97,0.95,0.959,0.271,0.788,0.689,0.483,0.256,0.171,1,O
1.07,0.97,0.95,0.959,0.271,0.788,0.689,0.483,0.256,0.171,1.07,0.97,0.95,0.959,0.271,0.788,0.689,0.483,0.256,0.171,1,O
1.034,0.986,0.942,0.887,0.226,0.488,0.573,0.362,0.256,0.091,1.034,0.986,0.942,0.887,0.226,0.488,0.573,0.362,0.256,0.091,1,O
1.034,0.986,0.942,0.887,0.226,0.488,0.573,0.362,0.256,0.091,1.034,0.986,0.942,0.887,0.226,0.488,0.573,0.362,0.256,0.091,1,O
1.009,0.985,0.955,0.884,0.241,0.614,0.62,0.439,0.196,0.088,1.009,0.985,0.955,0.884,0.241,0.614,0.62,0.439,0.196,0.088,1,O
1.009,0.985,0.955,0.884,0.241,0.614,0.62,0.439,0.196,0.088,1.009,0.985,0.955,0.884,0.241,0.614,0.62,0.439,0.196,0.088,1,O
1.07,1,0.954,0.928,0.269,0.492,0.492,0.471,0.181,0,1.07,1,0.954,0.928,0.269,0.492,0.492,0.471,0.181,0,0,O
1.07,1,0.954,0.928,0.269,0.492,0.492,0.471,0.181,0,1.07,1,0.954,0.928,0.269,0.492,0.492,0.471,0.181,0,0,O
1.008,0.986,0.944,0.905,0.233,0.513,0.52,0.352,0.242,0.085,1.008,0.986,0.944,0.905,0.233,0.513,0.52,0.352,0.242,0.085,2,O
1.008,0.986,0.944,0.905,0.233,0.513,0.52,0.352,0.242,0.085,1.008,0.986,0.944,0.905,0.233,0.513,0.52,0.352,0.242,0.085,2,O
1.036,1,0.954,0.88,0.24,0.64,0.64,0.453,0.202,0,1.036,1,0.954,0.88,0.24,0.64,0.64,0.453,0.202,0,1,O
1.036,1,0.954,0.88,0.24,0.64,0.64,0.453,0.202,0,1.036,1,0.954,0.88,0.24,0.64,0.64,0.453,0.202,0,1,O
1.022,1,0.97,0.913,0.22,0.575,0.575,0.488,0.135,0,1.022,1,0.97,0.913,0.22,0.575,0.575,0.488,0.135,0,1,O
1.022,1,0.97,0.913,0.22,0.575,0.575,0.488,0.135,0,1.022,1,0.97,0.913,0.22,0.575,0.575,0.488,0.135,0,1,O
1.045,0.999,0.955,0.886,0.232,0.643,0.575,0.455,0.203,0.129,1.045,0.999,0.955,0.886,0.232,0.643,0.575,0.455,0.203,0.129,1.414,O
1.045,0.999,0.955,0.886,0.232,0.643,0.575,0.455,0.203,0.129,1.045,0.999,0.955,0.886,0.232,0.643,0.575,0.455,0.203,0.129,1.414,O
1.022,0.985,0.955,0.903,0.267,0.652,0.637,0.5,0.177,0.079,1.022,0.985,0.955,0.903,0.267,0.652,0.637,0.5,0.177,0.079,1.414,O
1.022,0.985,0.955,0.903,0.267,0.652,0.637,0.5,0.177,0.079,1.022,0.985,0.955,0.903,0.267,0.652,0.637,0.5,0.177,0.079,1.414,O
1.024,1.001,0.97,0.897,0.244,0.707,0.614,0.533,0.124,0.124,1.024,1.001,0.97,0.897,0.244,0.707,0.614,0.533,0.124,0.124,2,O
1.024,1.001,0.97,0.897,0.244,0.707,0.614,0.533,0.124,0.124,1.024,1.001,0.97,0.897,0.244,0.707,0.614,0.533,0.124,0.124,2,O
1.033,1.031,0.939,0.9,0.243,0.651,0.544,0.369,0.253,0.126,1.033,1.031,0.939,0.9,0.243,0.651,0.544,0.369,0.253,0.126,1.414,O
1.033,1.031,0.939,0.9,0.243,0.651,0.544,0.369,0.253,0.126,1.033,1.031,0.939,0.9,0.243,0.651,0.544,0.369,0.253,0.126,1.414,O
1.018,1,0.941,0.904,0.244,0.614,0.614,0.362,0.277,0,1.018,1,0.941,0.904,0.244,0.614,0.614,0.362,0.277,0,1,O
1.018,1,0.941,0.904,0.244,0.614,0.614,0.362,0.277,0,1.018,1,0.941,0.904,0.244,0.614,0.614,0.362,0.277,0,1,O
1.033,1.014,0.941,0.905,0.269,0.732,0.566,0.333,0.256,0.181,1.033,1.014,0.941,0.905,0.269,0.732,0.566,0.333,0.256,0.181,1,O
1.033,1.014,0.941,0.905,0.269,0.732,0.566,0.333,0.256,0.181,1.033,1.014,0.941,0.905,0.269,0.732,0.566,0.333,0.256,0.181,1,O
1.081,1.016,0.969,0.934,0.273,0.678,0.598,0.443,0.164,0.082,1.081,1.016,0.969,0.934,0.273,0.678,0.598,0.443,0.164,0.082,1,O
1.081,1.016,0.969,0.934,0.273,0.678,0.598,0.443,0.164,0.082,1.081,1.016,0.969,0.934,0.273,0.678,0.598,0.443,0.164,0.082,1,O
0.975,0.985,0.914,0.848,0.226,0.738,0.764,0.447,0.379,0.089,0.975,0.985,0.914,0.848,0.226,0.738,0.764,0.447,0.379,0.089,1.414,O
0.975,0.985,0.914,0.848,0.226,0.738,0.764,0.447,0.379,0.089,0.975,0.985,0.914,0.848,0.226,0.738,0.764,0.447,0.379,0.089,1.414,O
0.975,0.985,0.914,0.848,0.226,0.738,0.764,0.447,0.379,0.089,0.975,0.985,0.914,0.848,0.226,0.738,0.764,0.447,0.379,0.089,1.414,O
0.975,0.985,0.914,0.848,0.226,0.738,0.764,0.447,0.379,0.089,0.975,0.985,0.914,0.848,0.226,0.738,0.764,0.447,0.379,0.089,1.414,O
0.975,0.985,0.914,0.848,0.226,0.738,0.764,0.447,0.379,0.089,0.975,0.985,0.914,0.848,0.226,0.738,0.764,0.447,0.379,0.089,1.414,O
0.975,0.985,0.914,0.848,0.226,0.738,0.764,0.447,0.379,0.089,0.975,0.985,0.914,0.848,0.226,0.738,0.764,0.447,0.379,0.089,1.414,O
1.029,0.985,0.957,0.933,0.289,0.613,0.592,0.482,0.161,0.072,1.029,0.985,0.957,0.933,0.289,0.613,0.592,0.482,0.161,0.072,0,O
1.029,0.985,0.957,0.933,0.289,0.613,0.592,0.482,0.161,0.072,1.029,0.985,0.957,0.933,0.289,0.613,0.592,0.482,0.161,0.072,0,O
1.333,2.006,0.816,0.706,0.628,2.448,0.482,0.187,0.296,2.111,1.333,2.006,0.816,0.706,0.628,2.448,0.482,0.187,0.296,2.111,33.615,P
1.3,1.933,0.832,0.684,0.619,2.419,0.527,0.259,0.272,2.064,1.3,1.933,0.832,0.684,0.619,2.419,0.527,0.259,0.272,2.064,35.847,P
1.311,1.936,0.819,0.698,0.613,2.374,0.5,0.215,0.295,2.042,1.311,1.936,0.819,0.698,0.613,2.374,0.5,0.215,0.295,2.042,34.176,P
1.311,1.951,0.834,0.698,0.613,2.408,0.5,0.231,0.272,2.081,1.311,1.951,0.834,0.698,0.613,2.408,0.5,0.231,0.272,2.081,38.949,P
1.283,1.955,0.834,0.726,0.557,2.612,0.5,0.205,0.299,2.278,1.283,1.955,0.834,0.726,0.557,2.612,0.5,0.205,0.299,2.278,37.59,P
1.361,2.002,0.828,0.689,0.673,2.279,0.465,0.216,0.257,2.003,1.361,2.002,0.828,0.689,0.673,2.279,0.465,0.216,0.257,2.003,37.59,P
1.341,2.013,0.84,0.715,0.626,2.458,0.464,0.219,0.255,2.147,1.341,2.013,0.84,0.715,0.626,2.458,0.464,0.219,0.255,2.147,36.715,P
1.305,1.958,0.83,0.693,0.614,2.471,0.512,0.237,0.278,2.141,1.305,1.958,0.83,0.693,0.614,2.471,0.512,0.237,0.278,2.141,38.079,P
1.324,2.012,0.813,0.688,0.638,2.448,0.508,0.215,0.296,2.079,1.324,2.012,0.813,0.688,0.638,2.448,0.508,0.215,0.296,2.079,36.359,P
1.352,1.987,0.845,0.722,0.63,2.411,0.462,0.215,0.25,2.073,1.352,1.987,0.845,0.722,0.63,2.411,0.462,0.215,0.25,2.073,39.115,P
1.353,2.055,0.803,0.689,0.666,2.416,0.482,0.203,0.296,2.079,1.353,2.055,0.803,0.689,0.666,2.416,0.482,0.203,0.296,2.079,38.079,P
1.354,1.973,0.827,0.715,0.639,2.345,0.455,0.187,0.272,2.042,1.354,1.973,0.827,0.715,0.639,2.345,0.455,0.187,0.272,2.042,38.275,P
1.353,2.012,0.826,0.717,0.638,2.419,0.463,0.203,0.272,2.079,1.353,2.012,0.826,0.717,0.638,2.419,0.463,0.203,0.272,2.079,37.59,P
1.351,2.025,0.812,0.703,0.651,2.432,0.471,0.199,0.29,2.111,1.351,2.025,0.812,0.703,0.651,2.432,0.471,0.199,0.29,2.111,37.736,P
1.296,1.927,0.819,0.714,0.583,2.503,0.505,0.213,0.31,2.162,1.296,1.927,0.819,0.714,0.583,2.503,0.505,0.213,0.31,2.162,35.847,P
1.34,1.995,0.831,0.709,0.633,2.398,0.471,0.211,0.267,2.073,1.34,1.995,0.831,0.709,0.633,2.398,0.471,0.211,0.267,2.073,37.736,P
1.34,2.032,0.842,0.729,0.611,2.525,0.456,0.195,0.262,2.203,1.34,2.032,0.842,0.729,0.611,2.525,0.456,0.195,0.262,2.203,39.446,P
1.347,2,0.825,0.701,0.647,2.408,0.48,0.215,0.272,2.073,1.347,2,0.825,0.701,0.647,2.408,0.48,0.215,0.272,2.073,38.588,P
1.327,2.008,0.826,0.717,0.611,2.528,0.483,0.212,0.284,2.179,1.327,2.008,0.826,0.717,0.611,2.528,0.483,0.212,0.284,2.179,39.661,P
1.364,2.064,0.822,0.712,0.656,2.486,0.463,0.203,0.272,2.149,1.364,2.064,0.822,0.712,0.656,2.486,0.463,0.203,0.272,2.149,39.962,P
1.324,2.008,0.826,0.7,0.624,2.471,0.492,0.22,0.278,2.133,1.324,2.008,0.826,0.7,0.624,2.471,0.492,0.22,0.278,2.133,38.588,P
