0.893,0.967,1.006,0.973,0.101,0.175,0.392,0.511,0.124,0.351,0.893,0.967,1.006,0.973,0.101,0.175,0.392,0.511,0.124,0.351,14.142
0.896,0.96,1.006,0.968,0.109,0.422,0.702,0.597,0.166,0.422,0.896,0.96,1.006,0.968,0.109,0.422,0.702,0.597,0.166,0.422,13.0
0.883,0.972,1.006,0.967,0.113,0.112,0.461,0.403,0.158,0.354,0.883,0.972,1.006,0.967,0.113,0.112,0.461,0.403,0.158,0.354,15.133
0.908,0.961,1.011,0.979,0.109,0.262,0.468,0.483,0.117,0.422,0.908,0.961,1.011,0.979,0.109,0.262,0.468,0.483,0.117,0.422,12.0
0.892,0.961,1.011,0.966,0.108,0.117,0.331,0.422,0.117,0.422,0.892,0.961,1.011,0.966,0.108,0.117,0.331,0.422,0.117,0.422,15.297
0.894,0.967,1.015,0.988,0.12,0.237,0.106,0.335,0.318,0.3,0.894,0.967,1.015,0.988,0.12,0.237,0.106,0.335,0.318,0.3,15.033
0.893,0.984,1.011,0.973,0.101,0.124,0.392,0.447,0.124,0.372,0.893,0.984,1.011,0.973,0.101,0.124,0.392,0.447,0.124,0.372,15.033

0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,0.729,0.99,0.977,0.88,0.712,0.262,0.234,0.175,0.063,0.055,1.414
