F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
11.068,14.171,1.258,3.222,13.438,1.006,0.258,0.199,0.063,1.127,11.068,14.171,1.258,3.222,13.438,1.006,0.258,0.199,0.063,1.127,17.263,W
1.435,3.889,0.666,0.112,1.345,2.808,0.686,0.468,0.338,2.48,1.435,3.889,0.666,0.112,1.345,2.808,0.686,0.468,0.338,2.48,117.835,X
1.424,3.701,0.703,0.149,1.276,2.803,0.673,0.468,0.348,2.479,1.424,3.701,0.703,0.149,1.276,2.803,0.673,0.468,0.348,2.479,114.529,X
1.392,3.594,0.666,0.124,1.28,2.716,0.704,0.472,0.343,2.399,1.392,3.594,0.666,0.124,1.28,2.716,0.704,0.472,0.343,2.399,114.529,X
1.417,3.649,0.749,0.134,1.285,2.749,0.684,0.515,0.315,2.475,1.417,3.649,0.749,0.134,1.285,2.749,0.684,0.515,0.315,2.475,112.752,X
1.4,3.486,0.729,0.138,1.282,2.613,0.702,0.529,0.334,2.33,1.4,3.486,0.729,0.138,1.282,2.613,0.702,0.529,0.334,2.33,113.635,X
1.421,3.591,0.702,0.125,1.33,2.607,0.701,0.515,0.336,2.345,1.421,3.591,0.702,0.125,1.33,2.607,0.701,0.515,0.336,2.345,113.635,X
1.459,3.755,0.726,0.137,1.346,2.69,0.675,0.509,0.316,2.446,1.459,3.755,0.726,0.137,1.346,2.69,0.675,0.509,0.316,2.446,114.63,X
1.466,3.764,0.739,0.111,1.418,2.581,0.688,0.538,0.31,2.316,1.466,3.764,0.739,0.111,1.418,2.581,0.688,0.538,0.31,2.316,113.635,X
1.47,4.035,0.746,0.133,1.47,2.682,0.702,0.565,0.316,2.423,1.47,4.035,0.746,0.133,1.47,2.682,0.702,0.565,0.316,2.423,114.355,X
1.476,3.864,0.745,0.135,1.373,2.716,0.668,0.528,0.349,2.431,1.476,3.864,0.745,0.135,1.373,2.716,0.668,0.528,0.349,2.431,112.446,X
1.443,3.889,0.666,0.124,1.352,2.784,0.69,0.482,0.349,2.494,1.443,3.889,0.666,0.124,1.352,2.784,0.69,0.482,0.349,2.494,113.283,X
1.483,3.894,0.691,0.113,1.41,2.683,0.671,0.488,0.334,2.384,1.483,3.894,0.691,0.113,1.41,2.683,0.671,0.488,0.334,2.384,112.285,X
1.482,3.879,0.691,0.115,1.426,2.644,0.678,0.498,0.33,2.352,1.482,3.879,0.691,0.115,1.426,2.644,0.678,0.498,0.33,2.352,112.361,X
1.474,3.933,0.715,0.108,1.38,2.772,0.667,0.489,0.325,2.464,1.474,3.933,0.715,0.108,1.38,2.772,0.667,0.489,0.325,2.464,115.278,X
1.469,3.985,0.66,0.059,1.422,2.761,0.676,0.452,0.334,2.424,1.469,3.985,0.66,0.059,1.422,2.761,0.676,0.452,0.334,2.424,116.155,X
1.491,4.011,0.636,0.099,1.498,2.637,0.689,0.469,0.319,2.347,1.491,4.011,0.636,0.099,1.498,2.637,0.689,0.469,0.319,2.347,114.158,X
1.519,4.018,0.647,0.149,1.551,2.541,0.683,0.489,0.316,2.245,1.519,4.018,0.647,0.149,1.551,2.541,0.683,0.489,0.316,2.245,112.219,X
1.483,3.931,0.657,0.036,1.452,2.684,0.671,0.442,0.312,2.363,1.483,3.931,0.657,0.036,1.452,2.684,0.671,0.442,0.312,2.363,112.161,X
1.477,3.917,0.656,0.083,1.468,2.626,0.689,0.476,0.322,2.342,1.477,3.917,0.656,0.083,1.468,2.626,0.689,0.476,0.322,2.342,112.112,X
1.48,3.837,0.673,0.085,1.404,2.675,0.666,0.452,0.315,2.383,1.48,3.837,0.673,0.085,1.404,2.675,0.666,0.452,0.315,2.383,113.159,X
1.49,3.926,0.647,0.091,1.43,2.681,0.669,0.448,0.332,2.368,1.49,3.926,0.647,0.091,1.43,2.681,0.669,0.448,0.332,2.368,113.217,X
2.136,3.258,0.967,1.078,1.876,1.286,0.32,0.159,0.163,1.204,2.136,3.258,0.967,1.078,1.876,1.286,0.32,0.159,0.163,1.204,239.767,Y
2.144,3.26,0.968,1.085,1.844,1.299,0.304,0.151,0.156,1.226,2.144,3.26,0.968,1.085,1.844,1.299,0.304,0.151,0.156,1.226,242.471,Y
2.156,3.282,0.959,1.079,1.855,1.308,0.301,0.152,0.152,1.23,2.156,3.282,0.959,1.079,1.855,1.308,0.301,0.152,0.152,1.23,244.659,Y
2.13,3.258,0.951,1.058,1.822,1.318,0.309,0.158,0.154,1.239,2.13,3.258,0.951,1.058,1.822,1.318,0.309,0.158,0.154,1.239,241.118,Y
2.164,3.322,0.95,1.083,1.852,1.322,0.303,0.154,0.154,1.254,2.164,3.322,0.95,1.083,1.852,1.322,0.303,0.154,0.154,1.254,232.243,Y
2.162,3.309,0.945,1.069,1.846,1.324,0.309,0.159,0.154,1.251,2.162,3.309,0.945,1.069,1.846,1.324,0.309,0.159,0.154,1.251,234.412,Y
2.115,3.198,0.937,1.043,1.795,1.31,0.3,0.154,0.151,1.225,2.115,3.198,0.937,1.043,1.795,1.31,0.3,0.154,0.151,1.225,233.529,Y
2.101,3.17,0.938,1.074,1.813,1.277,0.319,0.165,0.161,1.197,2.101,3.17,0.938,1.074,1.813,1.277,0.319,0.165,0.161,1.197,235.765,Y
2.108,3.145,0.939,1.062,1.832,1.259,0.325,0.167,0.162,1.171,2.108,3.145,0.939,1.062,1.832,1.259,0.325,0.167,0.162,1.171,238.816,Y
2.08,3.135,0.931,1.053,1.8,1.275,0.324,0.169,0.16,1.187,2.08,3.135,0.931,1.053,1.8,1.275,0.324,0.169,0.16,1.187,236.58,Y
2.093,3.149,0.943,1.033,1.77,1.302,0.304,0.15,0.156,1.214,2.093,3.149,0.943,1.033,1.77,1.302,0.304,0.15,0.156,1.214,239.27,Y
2.057,3.126,0.908,1.018,1.746,1.315,0.314,0.163,0.158,1.218,2.057,3.126,0.908,1.018,1.746,1.315,0.314,0.163,0.158,1.218,233.019,Y
2.104,3.215,0.926,1.047,1.817,1.304,0.316,0.171,0.151,1.219,2.104,3.215,0.926,1.047,1.817,1.304,0.316,0.171,0.151,1.219,234.787,Y
2.1,3.191,0.951,1.023,1.793,1.313,0.315,0.162,0.154,1.223,2.1,3.191,0.951,1.023,1.793,1.313,0.315,0.162,0.154,1.223,233.026,Y
2.122,3.209,0.958,1.045,1.808,1.305,0.311,0.157,0.155,1.222,2.122,3.209,0.958,1.045,1.808,1.305,0.311,0.157,0.155,1.222,237.924,Y
2.081,3.143,0.924,1.002,1.747,1.327,0.312,0.159,0.156,1.228,2.081,3.143,0.924,1.002,1.747,1.327,0.312,0.159,0.156,1.228,234.344,Y
2.132,3.203,0.964,1.042,1.816,1.301,0.305,0.151,0.154,1.213,2.132,3.203,0.964,1.042,1.816,1.301,0.305,0.151,0.154,1.213,235.296,Y
2.121,3.241,0.922,1.017,1.829,1.325,0.313,0.157,0.161,1.226,2.121,3.241,0.922,1.017,1.829,1.325,0.313,0.157,0.161,1.226,233.019,Y
2.16,3.256,0.925,1.033,1.846,1.306,0.316,0.156,0.164,1.223,2.16,3.256,0.925,1.033,1.846,1.306,0.316,0.156,0.164,1.223,237.034,Y
2.167,3.306,0.921,1.051,1.866,1.319,0.316,0.162,0.161,1.236,2.167,3.306,0.921,1.051,1.866,1.319,0.316,0.162,0.161,1.236,230.783,Y
2.085,3.168,0.894,1.033,1.804,1.301,0.33,0.169,0.172,1.203,2.085,3.168,0.894,1.033,1.804,1.301,0.33,0.169,0.172,1.203,233.019,Y
0.654,0.952,0.988,0.864,0.244,0.45,0.586,0.519,0.086,0.22,0.654,0.952,0.988,0.864,0.244,0.45,0.586,0.519,0.086,0.22,82.492,Z
0.649,0.95,0.976,0.862,0.249,0.442,0.594,0.475,0.137,0.209,0.649,0.95,0.976,0.862,0.249,0.442,0.594,0.475,0.137,0.209,83.355,Z
0.646,0.952,0.981,0.86,0.248,0.474,0.609,0.508,0.125,0.208,0.646,0.952,0.981,0.86,0.248,0.474,0.609,0.508,0.125,0.208,82.492,Z
0.656,0.956,0.981,0.855,0.234,0.504,0.655,0.551,0.133,0.199,0.656,0.956,0.981,0.855,0.234,0.504,0.655,0.551,0.133,0.199,82.298,Z
0.648,0.957,0.982,0.864,0.246,0.48,0.6,0.505,0.11,0.192,0.648,0.957,0.982,0.864,0.246,0.48,0.6,0.505,0.11,0.192,85.422,Z
0.641,0.952,0.981,0.86,0.249,0.457,0.605,0.505,0.124,0.204,0.641,0.952,0.981,0.86,0.249,0.457,0.605,0.505,0.124,0.204,87.71,Z
0.639,0.951,0.977,0.854,0.245,0.492,0.642,0.53,0.12,0.208,0.639,0.951,0.977,0.854,0.245,0.492,0.642,0.53,0.12,0.208,89.944,Z
0.645,0.948,0.977,0.855,0.235,0.482,0.654,0.539,0.125,0.234,0.645,0.948,0.977,0.855,0.235,0.482,0.654,0.539,0.125,0.234,89.9,Z
0.639,0.954,0.977,0.865,0.256,0.445,0.563,0.457,0.115,0.204,0.639,0.954,0.977,0.865,0.256,0.445,0.563,0.457,0.115,0.204,91.302,Z
0.638,0.953,0.972,0.862,0.258,0.457,0.579,0.447,0.139,0.199,0.638,0.953,0.972,0.862,0.258,0.457,0.579,0.447,0.139,0.199,91.788,Z
0.648,0.958,0.975,0.86,0.244,0.511,0.624,0.491,0.152,0.193,0.648,0.958,0.975,0.86,0.244,0.511,0.624,0.491,0.152,0.193,92.59,Z
0.619,0.947,0.98,0.86,0.255,0.445,0.598,0.494,0.119,0.213,0.619,0.947,0.98,0.86,0.255,0.445,0.598,0.494,0.119,0.213,101.533,Z
0.648,0.955,0.981,0.861,0.246,0.505,0.613,0.516,0.108,0.212,0.648,0.955,0.981,0.861,0.246,0.505,0.613,0.516,0.108,0.212,92.661,Z
0.645,0.948,0.982,0.862,0.248,0.444,0.595,0.509,0.092,0.221,0.645,0.948,0.982,0.862,0.248,0.444,0.595,0.509,0.092,0.221,94.021,Z
0.643,0.953,0.98,0.856,0.244,0.504,0.642,0.535,0.125,0.206,0.643,0.953,0.98,0.856,0.244,0.504,0.642,0.535,0.125,0.206,94.895,Z
0.621,0.948,0.98,0.862,0.271,0.428,0.556,0.456,0.114,0.204,0.621,0.948,0.98,0.862,0.271,0.428,0.556,0.456,0.114,0.204,98.615,Z
0.633,0.948,0.964,0.84,0.242,0.55,0.708,0.533,0.189,0.228,0.633,0.948,0.964,0.84,0.242,0.55,0.708,0.533,0.189,0.228,96.649,Z
0.643,0.947,0.96,0.844,0.236,0.516,0.69,0.503,0.195,0.238,0.643,0.947,0.96,0.844,0.236,0.516,0.69,0.503,0.195,0.238,93.536,Z
0.634,0.959,0.973,0.856,0.265,0.515,0.596,0.465,0.144,0.186,0.634,0.959,0.973,0.856,0.265,0.515,0.596,0.465,0.144,0.186,94.154,Z
0.627,0.959,0.983,0.862,0.277,0.48,0.554,0.466,0.107,0.177,0.627,0.959,0.983,0.862,0.277,0.48,0.554,0.466,0.107,0.177,96.897,Z
0.625,0.954,0.972,0.854,0.267,0.487,0.595,0.46,0.156,0.194,0.625,0.954,0.972,0.854,0.267,0.487,0.595,0.46,0.156,0.194,96.897,Z
