F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
0.393,0.972,0.184,0.161,0.526,1.846,1.757,0.12,1.64,0.88,0.393,0.972,0.184,0.161,0.526,1.846,1.757,0.12,1.64,0.88,166.331,25
0.345,0.962,0.215,0.184,0.486,1.955,1.867,0.176,1.698,0.906,0.345,0.962,0.215,0.184,0.486,1.955,1.867,0.176,1.698,0.906,168.772,25
0.416,0.969,0.2,0.141,0.496,1.854,1.812,0.157,1.655,0.855,0.416,0.969,0.2,0.141,0.496,1.854,1.812,0.157,1.655,0.855,162.742,25
0.398,0.988,0.2,0.176,0.506,1.84,1.731,0.096,1.64,0.84,0.398,0.988,0.2,0.176,0.506,1.84,1.731,0.096,1.64,0.84,167.263,25
0.353,0.962,0.209,0.118,0.456,2.14,2.108,0.289,1.822,0.964,0.353,0.962,0.209,0.118,0.456,2.14,2.108,0.289,1.822,0.964,169.009,25
0.395,0.98,0.189,0.181,0.52,1.803,1.701,0.134,1.601,0.83,0.395,0.98,0.189,0.181,0.52,1.803,1.701,0.134,1.601,0.83,166.712,25
0.393,0.99,0.199,0.142,0.458,2.005,1.927,0.134,1.795,0.914,0.393,0.99,0.199,0.142,0.458,2.005,1.927,0.134,1.795,0.914,165.194,25
0.411,0.994,0.165,0.14,0.504,1.9,1.798,0.092,1.71,0.895,0.411,0.994,0.165,0.14,0.504,1.9,1.798,0.092,1.71,0.895,169.293,25
0.372,0.978,0.191,0.134,0.479,2.033,1.955,0.203,1.753,0.933,0.372,0.978,0.191,0.134,0.479,2.033,1.955,0.203,1.753,0.933,168.372,25
0.402,0.989,0.202,0.147,0.512,1.896,1.796,0.167,1.629,0.859,0.402,0.989,0.202,0.147,0.512,1.896,1.796,0.167,1.629,0.859,167.738,25
0.353,0.974,0.205,0.148,0.469,2.062,1.984,0.228,1.758,0.9,0.353,0.974,0.205,0.148,0.469,2.062,1.984,0.228,1.758,0.9,172.734,25
0.421,0.976,0.188,0.163,0.528,1.769,1.687,0.105,1.589,0.842,0.421,0.976,0.188,0.163,0.528,1.769,1.687,0.105,1.589,0.842,166.027,25
0.395,0.982,0.197,0.117,0.462,2.032,1.977,0.2,1.778,0.933,0.395,0.982,0.197,0.117,0.462,2.032,1.977,0.2,1.778,0.933,169.009,25
0.409,0.982,0.182,0.137,0.509,1.89,1.81,0.152,1.659,0.873,0.409,0.982,0.182,0.137,0.509,1.89,1.81,0.152,1.659,0.873,167.263,25
0.405,0.986,0.195,0.11,0.484,1.993,1.929,0.214,1.717,0.901,0.405,0.986,0.195,0.11,0.484,1.993,1.929,0.214,1.717,0.901,170.238,25
0.408,0.99,0.198,0.087,0.483,2.066,2.008,0.287,1.727,0.912,0.408,0.99,0.198,0.087,0.483,2.066,2.008,0.287,1.727,0.912,169.623,25
0.439,1.002,0.15,0.099,0.494,1.951,1.873,0.134,1.741,0.886,0.439,1.002,0.15,0.099,0.494,1.951,1.873,0.134,1.741,0.886,168.372,25
0.411,0.995,0.181,0.086,0.484,2.07,2,0.253,1.752,0.945,0.411,0.995,0.181,0.086,0.484,2.07,2,0.253,1.752,0.945,169.009,25
0.426,0.999,0.159,0.09,0.491,2.004,1.925,0.192,1.734,0.966,0.426,0.999,0.159,0.09,0.491,2.004,1.925,0.192,1.734,0.966,166.712,25
0.437,1.011,0.131,0.098,0.501,1.972,1.87,0.124,1.755,0.906,0.437,1.011,0.131,0.098,0.501,1.972,1.87,0.124,1.755,0.906,164.785,25
0.433,1.004,0.145,0.089,0.475,2.028,1.952,0.135,1.818,0.973,0.433,1.004,0.145,0.089,0.475,2.028,1.952,0.135,1.818,0.973,169.009,25
0.383,0.98,0.177,0.148,0.494,1.946,1.857,0.128,1.732,0.899,0.383,0.98,0.177,0.148,0.494,1.946,1.857,0.128,1.732,0.899,170.294,25
0.41,1.006,0.146,0.082,0.482,2.109,2.019,0.211,1.808,0.935,0.41,1.006,0.146,0.082,0.482,2.109,2.019,0.211,1.808,0.935,170.182,25
0.406,1.006,0.157,0.102,0.491,2.048,1.943,0.193,1.752,0.936,0.406,1.006,0.157,0.102,0.491,2.048,1.943,0.193,1.752,0.936,168.885,25
0.389,0.994,0.157,0.078,0.466,2.205,2.145,0.29,1.855,0.971,0.389,0.994,0.157,0.078,0.466,2.205,2.145,0.29,1.855,0.971,173.234,25
0.377,0.975,0.177,0.112,0.466,2.081,2.028,0.211,1.817,0.948,0.377,0.975,0.177,0.112,0.466,2.081,2.028,0.211,1.817,0.948,171.703,25
0.403,0.996,0.161,0.092,0.483,2.085,2.008,0.227,1.78,0.942,0.403,0.996,0.161,0.092,0.483,2.085,2.008,0.227,1.78,0.942,168.772,25
0.348,0.989,0.187,0.119,0.456,2.222,2.133,0.256,1.878,0.956,0.348,0.989,0.187,0.119,0.456,2.222,2.133,0.256,1.878,0.956,176.695,25
0.371,0.978,0.189,0.081,0.448,2.243,2.214,0.334,1.89,0.97,0.371,0.978,0.189,0.081,0.448,2.243,2.214,0.334,1.89,0.97,169.921,25
0.385,0.982,0.169,0.087,0.456,2.159,2.114,0.252,1.862,0.969,0.385,0.982,0.169,0.087,0.456,2.159,2.114,0.252,1.862,0.969,179.137,25
0.402,0.984,0.173,0.087,0.478,2.078,2.032,0.257,1.775,0.901,0.402,0.984,0.173,0.087,0.478,2.078,2.032,0.257,1.775,0.901,176.026,25
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,1.054,0.954,0.978,0.857,1.124,0.839,0.552,0.3,0.28,0.37,154.013,26
0.959,1.01,0.985,0.951,0.207,0.513,0.42,0.208,0.237,0.093,0.959,1.01,0.985,0.951,0.207,0.513,0.42,0.208,0.237,0.093,12.649,27
0.938,1.038,0.973,0.925,0.2,0.767,0.478,0.243,0.291,0.295,0.938,1.038,0.973,0.925,0.2,0.767,0.478,0.243,0.291,0.295,18.385,27
0.921,1.026,0.979,0.929,0.147,0.792,0.544,0.341,0.316,0.261,0.921,1.026,0.979,0.929,0.147,0.792,0.544,0.341,0.316,0.261,14.866,27
0.925,1.005,0.974,0.928,0.171,0.597,0.477,0.277,0.229,0.175,0.925,1.005,0.974,0.928,0.171,0.597,0.477,0.277,0.229,0.175,16.125,27
0.934,1.041,0.974,0.945,0.137,1.118,0.633,0.248,0.412,0.486,0.934,1.041,0.974,0.945,0.137,1.118,0.633,0.248,0.412,0.486,14.213,27
0.906,1.047,0.975,0.932,0.183,0.863,0.402,0.258,0.309,0.515,0.906,1.047,0.975,0.932,0.183,0.863,0.402,0.258,0.309,0.515,18.439,27
0.892,1.031,0.974,0.914,0.167,0.96,0.573,0.362,0.344,0.462,0.892,1.031,0.974,0.914,0.167,0.96,0.573,0.362,0.344,0.462,18.385,27
0.918,1.033,0.979,0.924,0.272,0.543,0.324,0.2,0.172,0.24,0.918,1.033,0.979,0.924,0.272,0.543,0.324,0.2,0.172,0.24,24.352,27
0.932,1.042,0.944,0.88,0.141,1.414,0.97,0.476,0.512,0.476,0.932,1.042,0.944,0.88,0.141,1.414,0.97,0.476,0.512,0.476,13.454,27
0.928,0.997,0.983,0.938,0.164,0.576,0.455,0.282,0.226,0.203,0.928,0.997,0.983,0.938,0.164,0.576,0.455,0.282,0.226,0.203,13.892,27
0.938,1.03,0.971,0.916,0.169,1.031,0.559,0.326,0.285,0.57,0.938,1.03,0.971,0.916,0.169,1.031,0.559,0.326,0.285,0.57,13.038,27
0.949,1.005,0.983,0.95,0.207,0.416,0.303,0.163,0.181,0.143,0.949,1.005,0.983,0.95,0.207,0.416,0.303,0.163,0.181,0.143,16.553,27
0.934,1.013,0.954,0.891,0.162,0.782,0.7,0.39,0.339,0.082,0.934,1.013,0.954,0.891,0.162,0.782,0.7,0.39,0.339,0.082,13.454,27
0.916,1.035,0.97,0.916,0.14,1.053,0.752,0.431,0.343,0.301,0.916,1.035,0.97,0.916,0.14,1.053,0.752,0.431,0.343,0.301,16.971,27
0.942,1.059,0.959,0.904,0.185,1.092,0.539,0.308,0.321,0.659,0.942,1.059,0.959,0.904,0.185,1.092,0.539,0.308,0.321,0.659,15.652,27
0.928,1.006,0.971,0.925,0.131,0.958,0.677,0.359,0.366,0.387,0.928,1.006,0.971,0.925,0.131,0.958,0.677,0.359,0.366,0.387,15.556,27
0.938,1.026,0.958,0.907,0.212,0.645,0.475,0.241,0.283,0.184,0.938,1.026,0.958,0.907,0.212,0.645,0.475,0.241,0.283,0.184,16.155,27
0.888,1.005,0.971,0.92,0.152,0.784,0.639,0.351,0.316,0.196,0.888,1.005,0.971,0.92,0.152,0.784,0.639,0.351,0.316,0.196,16.971,27
0.903,1.018,0.972,0.922,0.154,0.954,0.632,0.347,0.313,0.374,0.903,1.018,0.972,0.922,0.154,0.954,0.632,0.347,0.313,0.374,20.518,27
0.908,1.018,0.979,0.933,0.164,0.733,0.518,0.29,0.29,0.232,0.908,1.018,0.979,0.933,0.164,0.733,0.518,0.29,0.29,0.232,16.279,27
0.895,1.009,0.98,0.922,0.131,0.854,0.728,0.453,0.354,0.141,0.895,1.009,0.98,0.922,0.131,0.854,0.728,0.453,0.354,0.141,15.811,27
0.892,1.017,0.971,0.917,0.173,0.735,0.613,0.351,0.279,0.123,0.892,1.017,0.971,0.917,0.173,0.735,0.613,0.351,0.279,0.123,18.028,27
0.907,1.036,0.967,0.917,0.176,0.915,0.535,0.288,0.326,0.428,0.907,1.036,0.967,0.917,0.176,0.915,0.535,0.288,0.326,0.428,17.804,27
0.919,1.031,0.968,0.916,0.165,1.036,0.6,0.323,0.337,0.502,0.919,1.031,0.968,0.916,0.165,1.036,0.6,0.323,0.337,0.502,15.264,27
0.934,1.036,0.984,0.946,0.146,0.985,0.491,0.273,0.258,0.515,0.934,1.036,0.984,0.946,0.146,0.985,0.491,0.273,0.258,0.515,17.029,27
0.925,0.992,0.966,0.915,0.166,0.54,0.573,0.308,0.348,0.057,0.925,0.992,0.966,0.915,0.166,0.54,0.573,0.308,0.348,0.057,18.385,27
0.926,0.988,0.983,0.946,0.175,0.437,0.413,0.23,0.217,0.121,0.926,0.988,0.983,0.946,0.175,0.437,0.413,0.23,0.217,0.121,16.401,27
0.946,1.001,0.983,0.932,0.157,0.631,0.54,0.342,0.242,0.135,0.946,1.001,0.983,0.932,0.157,0.631,0.54,0.342,0.242,0.135,15.62,27
0.92,1,0.988,0.942,0.193,0.419,0.354,0.245,0.147,0.11,0.92,1,0.988,0.942,0.193,0.419,0.354,0.245,0.147,0.11,19.723,27
0.928,1.005,0.971,0.919,0.139,0.893,0.734,0.42,0.335,0.208,0.928,1.005,0.971,0.919,0.139,0.893,0.734,0.42,0.335,0.208,12.806,27
0.931,1.013,0.98,0.947,0.199,0.484,0.353,0.167,0.232,0.139,0.931,1.013,0.98,0.947,0.199,0.484,0.353,0.167,0.232,0.139,19.313,27
0.922,1.001,0.966,0.916,0.083,1.414,1.25,0.632,0.68,0.25,0.922,1.001,0.966,0.916,0.083,1.414,1.25,0.632,0.68,0.25,11.18,27
0.902,1.021,0.984,0.947,0.158,0.632,0.447,0.249,0.235,0.186,0.902,1.021,0.984,0.947,0.158,0.632,0.447,0.249,0.235,0.186,16.279,27
0.91,1.004,0.976,0.934,0.191,0.483,0.383,0.219,0.202,0.155,0.91,1.004,0.976,0.934,0.191,0.483,0.383,0.219,0.202,0.155,18.868,27
0.931,1.021,0.979,0.938,0.186,0.759,0.405,0.224,0.251,0.414,0.931,1.021,0.979,0.938,0.186,0.759,0.405,0.224,0.251,0.414,18.028,27
0.919,1.04,0.983,0.937,0.165,0.851,0.462,0.286,0.229,0.405,0.919,1.04,0.983,0.937,0.165,0.851,0.462,0.286,0.229,0.405,15.556,27
0.922,1.012,0.972,0.91,0.161,0.689,0.573,0.384,0.206,0.172,0.922,1.012,0.972,0.91,0.161,0.689,0.573,0.384,0.206,0.172,16.401,27
0.921,1.008,0.972,0.919,0.223,0.485,0.416,0.243,0.212,0.083,0.921,1.008,0.972,0.919,0.223,0.485,0.416,0.243,0.212,0.083,22.847,27
0.918,1.001,0.975,0.92,0.178,0.617,0.543,0.307,0.316,0.118,0.918,1.001,0.975,0.92,0.178,0.617,0.543,0.307,0.316,0.118,15.264,27
0.902,1.001,0.983,0.929,0.172,0.625,0.54,0.351,0.219,0.123,0.902,1.001,0.983,0.929,0.172,0.625,0.54,0.351,0.219,0.123,12.53,27
0.922,1.013,0.98,0.938,0.213,0.477,0.357,0.198,0.222,0.133,0.922,1.013,0.98,0.938,0.213,0.477,0.357,0.198,0.222,0.133,19.723,27
0.941,0.996,0.976,0.926,0.154,0.595,0.513,0.325,0.249,0.218,0.941,0.996,0.976,0.926,0.154,0.595,0.513,0.325,0.249,0.218,12.083,27
0.921,1.005,0.983,0.934,0.182,0.58,0.455,0.288,0.204,0.161,0.921,1.005,0.983,0.934,0.182,0.58,0.455,0.288,0.204,0.161,18.601,27
0.976,1.031,0.967,0.911,0.149,1.006,0.695,0.375,0.391,0.328,0.976,1.031,0.967,0.911,0.149,1.006,0.695,0.375,0.391,0.328,9.22,27
0.905,0.997,0.972,0.898,0.14,0.881,0.791,0.529,0.335,0.237,0.905,0.997,0.972,0.898,0.14,0.881,0.791,0.529,0.335,0.237,14.142,27
0.938,1.005,0.967,0.916,0.169,0.675,0.559,0.301,0.34,0.177,0.938,1.005,0.967,0.916,0.169,0.675,0.559,0.301,0.34,0.177,12.207,27
0.959,1.052,0.975,0.937,0.191,1.169,0.482,0.215,0.305,0.718,0.959,1.052,0.975,0.937,0.191,1.169,0.482,0.215,0.305,0.718,16.643,27
0.913,1.062,0.973,0.911,0.175,1.344,0.56,0.354,0.269,0.902,0.913,1.062,0.973,0.911,0.175,1.344,0.56,0.354,0.269,0.902,18.601,27
0.923,1.013,0.971,0.927,0.164,0.768,0.608,0.329,0.288,0.169,0.923,1.013,0.971,0.927,0.164,0.768,0.608,0.329,0.288,0.169,15.811,27
0.946,1.021,0.968,0.892,0.167,0.798,0.655,0.463,0.251,0.178,0.946,1.021,0.968,0.892,0.167,0.798,0.655,0.463,0.251,0.178,9.434,27
0.952,1,0.971,0.901,0.165,0.686,0.635,0.428,0.286,0.126,0.952,1,0.971,0.901,0.165,0.686,0.635,0.428,0.286,0.126,11.662,27
0.536,0.955,0.43,0.445,0.119,4.427,4.93,0.52,5.323,0.763,0.536,0.955,0.43,0.445,0.119,4.427,4.93,0.52,5.323,0.763,166.628,28
0.504,0.943,0.421,0.412,0.11,5.036,5.673,0.332,5.791,0.841,0.504,0.943,0.421,0.412,0.11,5.036,5.673,0.332,5.791,0.841,160.854,28
0.508,0.959,0.41,0.433,0.099,5.572,6.18,0.458,6.604,1.023,0.508,0.959,0.41,0.433,0.099,5.572,6.18,0.458,6.604,1.023,168.345,28
0.531,0.988,0.429,0.422,0.118,5.028,5.211,0.234,5.287,0.398,0.531,0.988,0.429,0.422,0.118,5.028,5.211,0.234,5.287,0.398,161.075,28
0.547,0.959,0.451,0.443,0.123,4.417,4.87,0.45,5.103,0.662,0.547,0.959,0.451,0.443,0.123,4.417,4.87,0.45,5.103,0.662,170.426,28
0.54,0.943,0.446,0.461,0.109,4.648,5.319,0.767,5.906,0.868,0.54,0.943,0.446,0.461,0.109,4.648,5.319,0.767,5.906,0.868,158.319,28
0.535,0.953,0.441,0.45,0.106,4.937,5.52,0.668,5.989,0.844,0.535,0.953,0.441,0.45,0.106,4.937,5.52,0.668,5.989,0.844,171.231,28
0.527,0.958,0.43,0.424,0.11,5.175,5.677,0.421,5.915,0.666,0.527,0.958,0.43,0.424,0.11,5.175,5.677,0.421,5.915,0.666,170.294,28
0.531,0.966,0.408,0.412,0.137,4.206,4.537,0.426,4.81,0.513,0.531,0.966,0.408,0.412,0.137,4.206,4.537,0.426,4.81,0.513,168.345,28
0.537,0.967,0.44,0.415,0.133,4.369,4.695,0.254,4.638,0.472,0.537,0.967,0.44,0.415,0.133,4.369,4.695,0.254,4.638,0.472,171.231,28
0.527,0.962,0.448,0.433,0.119,4.653,5.098,0.465,5.272,0.712,0.527,0.962,0.448,0.433,0.119,4.653,5.098,0.465,5.272,0.712,172.244,28
0.54,0.954,0.441,0.423,0.124,4.616,5.134,0.234,5.152,0.712,0.54,0.954,0.441,0.423,0.124,4.616,5.134,0.234,5.152,0.712,173.003,28
0.544,0.961,0.457,0.46,0.106,5.11,5.552,0.605,5.968,0.491,0.544,0.961,0.457,0.46,0.106,5.11,5.552,0.605,5.968,0.491,166.928,28
0.523,0.957,0.43,0.434,0.112,4.951,5.477,0.312,5.702,0.733,0.523,0.957,0.43,0.434,0.112,4.951,5.477,0.312,5.702,0.733,170.751,28
0.52,0.959,0.42,0.458,0.109,4.766,5.275,0.665,5.89,0.785,0.52,0.959,0.42,0.458,0.109,4.766,5.275,0.665,5.89,0.785,171.493,28
0.536,0.965,0.425,0.418,0.13,4.468,4.859,0.32,5.022,0.603,0.536,0.965,0.425,0.418,0.13,4.468,4.859,0.32,5.022,0.603,173.003,28
0.552,0.952,0.454,0.439,0.12,4.619,5.148,0.175,5.138,0.683,0.552,0.952,0.454,0.439,0.12,4.619,5.148,0.175,5.138,0.683,169.446,28
0.531,0.958,0.437,0.42,0.119,4.817,5.264,0.354,5.364,0.563,0.531,0.958,0.437,0.42,0.119,4.817,5.264,0.354,5.364,0.563,176.324,28
0.52,0.958,0.445,0.466,0.135,3.75,4.126,0.928,4.802,0.49,0.52,0.958,0.445,0.466,0.135,3.75,4.126,0.928,4.802,0.49,178.264,28
0.534,0.951,0.445,0.402,0.136,4.3,4.77,0.377,4.665,0.624,0.534,0.951,0.445,0.402,0.136,4.3,4.77,0.377,4.665,0.624,174.416,28
0.524,0.949,0.429,0.398,0.13,4.49,5.024,0.298,4.953,0.775,0.524,0.949,0.429,0.398,0.13,4.49,5.024,0.298,4.953,0.775,174.874,28
0.551,0.951,0.453,0.422,0.135,4.222,4.705,0.287,4.64,0.629,0.551,0.951,0.453,0.422,0.135,4.222,4.705,0.287,4.64,0.629,180.205,28
0.534,0.945,0.442,0.408,0.134,4.31,4.837,0.284,4.727,0.679,0.534,0.945,0.442,0.408,0.134,4.31,4.837,0.284,4.727,0.679,182.387,28
0.559,0.945,0.517,0.427,0.134,4.285,4.856,1.024,3.857,0.743,0.559,0.945,0.517,0.427,0.134,4.285,4.856,1.024,3.857,0.743,177.89,28
0.521,0.951,0.416,0.382,0.14,4.467,4.936,0.243,4.765,0.603,0.521,0.951,0.416,0.382,0.14,4.467,4.936,0.243,4.765,0.603,179.011,28
0.544,0.947,0.532,0.414,0.136,4.256,4.809,1.406,3.509,0.759,0.544,0.947,0.532,0.414,0.136,4.256,4.809,1.406,3.509,0.759,184.201,28
0.553,0.949,0.452,0.461,0.107,4.971,5.623,0.482,6.011,0.836,0.553,0.949,0.452,0.461,0.107,4.971,5.623,0.482,6.011,0.836,180.693,28
0.545,0.949,0.437,0.414,0.133,4.436,4.897,0.187,4.822,0.515,0.545,0.949,0.437,0.414,0.133,4.436,4.897,0.187,4.822,0.515,183.134,28
0.541,0.936,0.437,0.407,0.141,4.073,4.611,0.221,4.482,0.606,0.541,0.936,0.437,0.407,0.141,4.073,4.611,0.221,4.482,0.606,185.162,28
